store_id,model_id,allocated_units,week_start_date,strategy,flow_stockout,flow_weeks_of_cover,flow_dead_stock,flow_realized_cogs,flow_inventory_value,flow_markdown_loss,actual_next_week_units,actual_horizon_units,stockout,weeks_of_cover,dead_stock,markdown_loss,realized_cogs,inventory_value,predicted_gross_profit,realized_gross_profit
SHI-01,M05,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
HUB-02,M05,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,3,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-08,M05,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,9,0,0.0,0,0.0,0,199476446,0.0,0.0
KAL-01,M05,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,1,0,0.0,0,0.0,0,199476446,0.0,0.0
HUB-01,M14,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BEL-02,M20,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-02,M20,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-02,M09,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,5,7,1,0.0,0,0.0,0,199476446,0.0,0.0
BEL-02,M09,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-08,M15,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
HUB-02,M15,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
SHI-01,M15,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
KAL-01,M15,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
MAN-01,M17,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-06,M08,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,6,0,0.0,0,0.0,0,199476446,0.0,0.0
DAV-02,M18,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
UDU-01,M07,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,8,0,0.0,0,0.0,0,199476446,0.0,0.0
DAV-02,M13,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BEL-01,M04,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,4,1,0.0,0,0.0,0,199476446,0.0,0.0
BLR-05,M04,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,3,0,0.0,0,0.0,0,199476446,0.0,0.0
DAV-02,M10,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,4,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-06,M03,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,4,1,0.0,0,0.0,0,199476446,0.0,0.0
MAN-02,M14,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
HOS-01,M19,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
MYS-02,M05,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,2,5,1,0.0,0,0.0,0,199476446,0.0,0.0
TUM-02,M20,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
TUM-02,M09,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,5,0,0.0,0,0.0,0,199476446,0.0,0.0
MYS-02,M15,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
DAV-02,M17,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-07,M04,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
MAN-01,M08,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,6,14,1,0.0,0,0.0,0,199476446,0.0,0.0
BLR-06,M07,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,3,9,1,0.0,0,0.0,0,199476446,0.0,0.0
HUB-02,M18,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
SHI-01,M18,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-08,M18,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
KAL-01,M18,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
KAL-01,M13,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
SHI-01,M13,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-08,M13,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
HUB-02,M13,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
DAV-01,M14,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
MYS-01,M14,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
MAN-01,M03,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,2,3,1,0.0,0,0.0,0,199476446,0.0,0.0
SHI-01,M10,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
HUB-02,M10,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
KAL-01,M10,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-08,M10,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-05,M11,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BEL-01,M11,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-02,M05,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,2,4,1,0.0,0,0.0,0,199476446,0.0,0.0
BEL-02,M05,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,2,5,1,0.0,0,0.0,0,199476446,0.0,0.0
BLR-05,M16,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BEL-01,M16,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
TUM-01,M19,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
HOS-01,M20,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-02,M15,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BEL-02,M15,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
SHI-01,M17,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-08,M17,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
HUB-02,M17,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
KAL-01,M17,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
HOS-01,M09,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
HUB-01,M04,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-05,M01,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,1,1,0.0,0,0.0,0,199476446,0.0,0.0
BEL-01,M01,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,3,4,1,0.0,0,0.0,0,199476446,0.0,0.0
DAV-02,M08,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,6,1,0.0,0,0.0,0,199476446,0.0,0.0
MAN-01,M07,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,13,0,0.0,0,0.0,0,199476446,0.0,0.0
MYS-02,M18,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
UDU-01,M14,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
MYS-02,M13,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
DAV-02,M03,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
MYS-02,M10,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-07,M11,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-07,M16,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-05,M06,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,3,5,1,0.0,0,0.0,0,199476446,0.0,0.0
BEL-01,M06,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,4,1,0.0,0,0.0,0,199476446,0.0,0.0
TUM-02,M05,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,3,6,1,0.0,0,0.0,0,199476446,0.0,0.0
MAN-02,M04,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-04,M19,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-07,M01,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,2,1,0.0,0,0.0,0,199476446,0.0,0.0
MYS-02,M17,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
TUM-02,M15,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
TUM-01,M20,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
TUM-01,M09,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,4,1,0.0,0,0.0,0,199476446,0.0,0.0
DAV-02,M07,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,2,6,1,0.0,0,0.0,0,199476446,0.0,0.0
BLR-08,M08,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,3,14,1,0.0,0,0.0,0,199476446,0.0,0.0
SHI-01,M08,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,2,6,1,0.0,0,0.0,0,199476446,0.0,0.0
KAL-01,M08,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,4,8,1,0.0,0,0.0,0,199476446,0.0,0.0
HUB-02,M08,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,4,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-06,M14,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-02,M18,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BEL-02,M18,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
HUB-01,M11,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
HUB-01,M16,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-02,M13,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BEL-02,M13,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
SHI-01,M03,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,2,1,0.0,0,0.0,0,199476446,0.0,0.0
HUB-02,M03,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-08,M03,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,2,1,0.0,0,0.0,0,199476446,0.0,0.0
KAL-01,M03,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,1,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-02,M10,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
BEL-02,M10,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-07,M06,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,3,0,0.0,0,0.0,0,199476446,0.0,0.0
HUB-01,M01,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
DAV-01,M04,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,4,0,0.0,0,0.0,0,199476446,0.0,0.0
MYS-01,M04,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,3,0,0.0,0,0.0,0,199476446,0.0,0.0
HOS-01,M05,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
BEL-02,M17,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-02,M17,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
HOS-01,M15,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-03,M19,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-08,M07,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,9,0,0.0,0,0.0,0,199476446,0.0,0.0
SHI-01,M07,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,3,6,1,0.0,0,0.0,0,199476446,0.0,0.0
HUB-02,M07,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,2,3,1,0.0,0,0.0,0,199476446,0.0,0.0
KAL-01,M07,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,3,10,1,0.0,0,0.0,0,199476446,0.0,0.0
MAN-01,M14,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
MYS-02,M08,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,2,7,1,0.0,0,0.0,0,199476446,0.0,0.0
MAN-02,M11,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-04,M20,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
MAN-02,M16,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-04,M09,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,4,0,0.0,0,0.0,0,199476446,0.0,0.0
MYS-02,M03,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,4,1,0.0,0,0.0,0,199476446,0.0,0.0
TUM-02,M18,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
HUB-01,M06,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,4,7,1,0.0,0,0.0,0,199476446,0.0,0.0
TUM-02,M13,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
TUM-02,M10,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,1,0,0.0,0,0.0,0,199476446,0.0,0.0
MAN-02,M01,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
UDU-01,M04,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,2,3,1,0.0,0,0.0,0,199476446,0.0,0.0
TUM-01,M05,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
MYS-01,M11,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
DAV-01,M11,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
DAV-01,M16,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
MYS-01,M16,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
TUM-02,M17,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
DAV-02,M14,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
MYS-02,M07,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,4,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-02,M08,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,4,15,1,0.0,0,0.0,0,199476446,0.0,0.0
BEL-02,M08,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,6,1,0.0,0,0.0,0,199476446,0.0,0.0
TUM-01,M15,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
MAN-02,M06,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,6,1,0.0,0,0.0,0,199476446,0.0,0.0
KOL-01,M19,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-01,M19,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-03,M20,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BEL-02,M03,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-02,M03,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,4,1,0.0,0,0.0,0,199476446,0.0,0.0
BLR-03,M09,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,4,1,0.0,0,0.0,0,199476446,0.0,0.0
DAV-01,M01,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
MYS-01,M01,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,1,1,0.0,0,0.0,0,199476446,0.0,0.0
HOS-01,M18,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
HOS-01,M13,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-06,M04,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,2,3,1,0.0,0,0.0,0,199476446,0.0,0.0
HOS-01,M10,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,1,0,0.0,0,0.0,0,199476446,0.0,0.0
UDU-01,M11,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
UDU-01,M16,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
KAL-01,M14,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
HUB-02,M14,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
SHI-01,M14,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-08,M14,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
DAV-01,M06,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,2,5,1,0.0,0,0.0,0,199476446,0.0,0.0
MYS-01,M06,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,6,1,0.0,0,0.0,0,199476446,0.0,0.0
BLR-04,M05,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,3,0,0.0,0,0.0,0,199476446,0.0,0.0
BEL-02,M07,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,4,1,0.0,0,0.0,0,199476446,0.0,0.0
BLR-02,M07,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,3,12,1,0.0,0,0.0,0,199476446,0.0,0.0
HOS-01,M17,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
TUM-02,M08,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,2,7,1,0.0,0,0.0,0,199476446,0.0,0.0
UDU-01,M01,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-04,M15,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
TUM-02,M03,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,3,0,0.0,0,0.0,0,199476446,0.0,0.0
MAN-01,M04,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,9,1,0.0,0,0.0,0,199476446,0.0,0.0
TUM-01,M18,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-01,M20,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
KOL-01,M20,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
TUM-01,M13,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-01,M09,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,2,8,1,0.0,0,0.0,0,199476446,0.0,0.0
KOL-01,M09,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,2,0,0.0,0,0.0,0,199476446,0.0,0.0
TUM-01,M10,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,1,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-06,M11,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-06,M16,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
UDU-01,M06,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,2,2,1,0.0,0,0.0,0,199476446,0.0,0.0
MYS-02,M14,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
TUM-02,M07,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,4,1,0.0,0,0.0,0,199476446,0.0,0.0
BLR-06,M01,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,1,2,1,0.0,0,0.0,0,199476446,0.0,0.0
TUM-01,M17,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-03,M05,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,2,7,1,0.0,0,0.0,0,199476446,0.0,0.0
HOS-01,M08,0,2025-10-20,naive_baseline,1,0.0,0,0,199476446,0.0,4,6,1,0.0,0,0.0,0,199476446,0.0,0.0
DAV-02,M04,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
HOS-01,M03,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,1,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-03,M15,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
BLR-04,M18,0,2025-10-20,naive_baseline,0,0.0,0,0,199476446,0.0,0,0,0,0.0,0,0.0,0,199476446,0.0,0.0
