week_start_date,store_id,model_id,units_sold,unit_price,revenue
2026-01-26,HUB-02,F05,0,109999,0
2026-02-02,HUB-02,F05,0,109999,0
2026-02-09,HUB-02,F05,0,109999,0
2026-02-16,HUB-02,F05,0,109999,0
2026-02-23,HUB-02,F05,0,109999,0
2026-03-02,HUB-02,F05,0,109999,0
2026-03-09,HUB-02,F05,0,109999,0
2026-03-16,HUB-02,F05,0,109999,0
2026-03-23,HUB-02,F05,0,109999,0
2026-03-30,HUB-02,F05,0,109999,0
2026-04-06,HUB-02,F05,0,109999,0
2026-04-13,HUB-02,F05,0,109999,0
2026-04-20,HUB-02,F05,0,109999,0
2026-04-27,HUB-02,F05,0,109999,0
2026-05-04,HUB-02,F05,0,109999,0
2026-05-11,HUB-02,F05,0,109999,0
2026-05-18,HUB-02,F05,0,109999,0
2026-05-25,HUB-02,F05,0,109999,0
2026-06-01,HUB-02,F05,0,109999,0
2026-06-08,HUB-02,F05,0,109999,0
2026-06-15,HUB-02,F05,0,109999,0
2026-06-22,HUB-02,F05,0,109999,0
2026-06-29,HUB-02,F05,0,109999,0
2026-07-06,HUB-02,F05,0,109999,0
2026-07-13,HUB-02,F05,0,109999,0
2026-07-20,HUB-02,F05,0,109999,0
2026-07-27,HUB-02,F05,0,109999,0
2026-08-03,HUB-02,F05,0,109999,0
2026-08-10,HUB-02,F05,0,109999,0
2026-08-17,HUB-02,F05,0,109999,0
2026-08-24,HUB-02,F05,0,109999,0
2025-09-01,HUB-02,F06,0,64999,0
2025-09-08,HUB-02,F06,0,64999,0
2025-09-15,HUB-02,F06,0,64999,0
2025-09-22,HUB-02,F06,0,64999,0
2025-09-29,HUB-02,F06,1,64999,64999
2025-10-06,HUB-02,F06,0,64999,0
2025-10-13,HUB-02,F06,0,64999,0
2025-10-20,HUB-02,F06,0,64999,0
2025-10-27,HUB-02,F06,0,64999,0
2025-11-03,HUB-02,F06,0,64999,0
2025-11-10,HUB-02,F06,0,64999,0
2025-11-17,HUB-02,F06,1,64999,64999
2025-11-24,HUB-02,F06,1,64999,64999
2025-12-01,HUB-02,F06,0,64999,0
2025-12-08,HUB-02,F06,0,64999,0
2025-12-15,HUB-02,F06,0,64999,0
2025-12-22,HUB-02,F06,0,64999,0
2025-12-29,HUB-02,F06,0,64999,0
2026-01-05,HUB-02,F06,0,64999,0
2026-01-12,HUB-02,F06,0,64999,0
2026-01-19,HUB-02,F06,0,64999,0
2026-01-26,HUB-02,F06,0,64999,0
2026-02-02,HUB-02,F06,0,64999,0
2026-02-09,HUB-02,F06,0,64999,0
2026-02-16,HUB-02,F06,1,64999,64999
2026-02-23,HUB-02,F06,0,64999,0
2026-03-02,HUB-02,F06,0,64999,0
2026-03-09,HUB-02,F06,0,64999,0
2026-03-16,HUB-02,F06,0,64999,0
2026-03-23,HUB-02,F06,0,64999,0
2026-03-30,HUB-02,F06,0,64999,0
2026-04-06,HUB-02,F06,0,64999,0
2026-04-13,HUB-02,F06,0,64999,0
2026-04-20,HUB-02,F06,0,64999,0
2026-04-27,HUB-02,F06,1,64999,64999
2026-05-04,HUB-02,F06,0,64999,0
2026-05-11,HUB-02,F06,0,64999,0
2026-05-18,HUB-02,F06,0,64999,0
2026-05-25,HUB-02,F06,0,64999,0
2026-06-01,HUB-02,F06,0,64999,0
2026-06-08,HUB-02,F06,0,64999,0
2026-06-15,HUB-02,F06,0,64999,0
2026-06-22,HUB-02,F06,0,64999,0
2026-06-29,HUB-02,F06,0,64999,0
2026-07-06,HUB-02,F06,0,64999,0
2026-07-13,HUB-02,F06,0,64999,0
2026-07-20,HUB-02,F06,0,64999,0
2026-07-27,HUB-02,F06,0,64999,0
2026-08-03,HUB-02,F06,0,64999,0
2026-08-10,HUB-02,F06,0,64999,0
2026-08-17,HUB-02,F06,0,64999,0
2026-08-24,HUB-02,F06,0,64999,0
2025-09-01,HUB-02,F07,0,119900,0
2025-09-08,HUB-02,F07,0,119900,0
2025-09-15,HUB-02,F07,2,119900,239800
2025-09-22,HUB-02,F07,0,119900,0
2025-09-29,HUB-02,F07,0,119900,0
2025-10-06,HUB-02,F07,0,119900,0
2025-10-13,HUB-02,F07,0,119900,0
2025-10-20,HUB-02,F07,1,119900,119900
2025-10-27,HUB-02,F07,0,119900,0
2025-11-03,HUB-02,F07,0,119900,0
2025-11-10,HUB-02,F07,2,119900,239800
2025-11-17,HUB-02,F07,0,119900,0
2025-11-24,HUB-02,F07,0,119900,0
2025-12-01,HUB-02,F07,1,119900,119900
2025-12-08,HUB-02,F07,0,119900,0
2025-12-15,HUB-02,F07,0,119900,0
2025-12-22,HUB-02,F07,0,119900,0
2025-12-29,HUB-02,F07,0,119900,0
2026-01-05,HUB-02,F07,1,119900,119900
2026-01-12,HUB-02,F07,0,119900,0
2026-01-19,HUB-02,F07,0,119900,0
2026-01-26,HUB-02,F07,0,119900,0
2026-02-02,HUB-02,F07,0,119900,0
2026-02-09,HUB-02,F07,0,119900,0
2026-02-16,HUB-02,F07,0,119900,0
2026-02-23,HUB-02,F07,0,119900,0
2026-03-02,HUB-02,F07,0,119900,0
2026-03-09,HUB-02,F07,1,119900,119900
2026-03-16,HUB-02,F07,0,119900,0
2026-03-23,HUB-02,F07,0,119900,0
2026-03-30,HUB-02,F07,0,119900,0
2026-04-06,HUB-02,F07,1,119900,119900
2026-04-13,HUB-02,F07,0,119900,0
2026-04-20,HUB-02,F07,0,119900,0
2026-04-27,HUB-02,F07,0,119900,0
2026-05-04,HUB-02,F07,0,119900,0
2026-05-11,HUB-02,F07,0,119900,0
2026-05-18,HUB-02,F07,0,119900,0
2026-05-25,HUB-02,F07,0,119900,0
2026-06-01,HUB-02,F07,0,119900,0
2026-06-08,HUB-02,F07,0,119900,0
2026-06-15,HUB-02,F07,0,119900,0
2026-06-22,HUB-02,F07,0,119900,0
2026-06-29,HUB-02,F07,0,119900,0
2026-07-06,HUB-02,F07,0,119900,0
2026-07-13,HUB-02,F07,0,119900,0
2026-07-20,HUB-02,F07,0,119900,0
2026-07-27,HUB-02,F07,0,119900,0
2026-08-03,HUB-02,F07,0,119900,0
2026-08-10,HUB-02,F07,0,119900,0
2026-08-17,HUB-02,F07,0,119900,0
2026-08-24,HUB-02,F07,0,119900,0
2025-09-01,HUB-02,F08,0,99999,0
2025-09-08,HUB-02,F08,0,99999,0
2025-09-15,HUB-02,F08,0,99999,0
2025-09-22,HUB-02,F08,0,99999,0
2025-09-29,HUB-02,F08,0,99999,0
2025-10-06,HUB-02,F08,0,99999,0
2025-10-13,HUB-02,F08,0,99999,0
2025-10-20,HUB-02,F08,0,99999,0
2025-10-27,HUB-02,F08,1,99999,99999
2025-11-03,HUB-02,F08,0,99999,0
2025-11-10,HUB-02,F08,0,99999,0
2025-11-17,HUB-02,F08,1,99999,99999
2025-11-24,HUB-02,F08,0,99999,0
2025-12-01,HUB-02,F08,0,99999,0
2025-12-08,HUB-02,F08,0,99999,0
2025-12-15,HUB-02,F08,1,99999,99999
2025-12-22,HUB-02,F08,0,99999,0
2025-12-29,HUB-02,F08,1,99999,99999
2026-01-05,HUB-02,F08,0,99999,0
2026-01-12,HUB-02,F08,0,99999,0
2026-01-19,HUB-02,F08,0,99999,0
2026-01-26,HUB-02,F08,0,99999,0
2026-02-02,HUB-02,F08,0,99999,0
2026-02-09,HUB-02,F08,0,99999,0
2026-02-16,HUB-02,F08,0,99999,0
2026-02-23,HUB-02,F08,1,99999,99999
2026-03-02,HUB-02,F08,0,99999,0
2026-03-09,HUB-02,F08,0,99999,0
2026-03-16,HUB-02,F08,0,99999,0
2026-03-23,HUB-02,F08,0,99999,0
2026-03-30,HUB-02,F08,0,99999,0
2026-04-06,HUB-02,F08,0,99999,0
2026-04-13,HUB-02,F08,0,99999,0
2026-04-20,HUB-02,F08,0,99999,0
2026-04-27,HUB-02,F08,0,99999,0
2026-05-04,HUB-02,F08,0,99999,0
2026-05-11,HUB-02,F08,0,99999,0
2026-05-18,HUB-02,F08,0,99999,0
2026-05-25,HUB-02,F08,0,99999,0
2026-06-01,HUB-02,F08,0,99999,0
2026-06-08,HUB-02,F08,0,99999,0
2026-06-15,HUB-02,F08,0,99999,0
2026-06-22,HUB-02,F08,0,99999,0
2026-06-29,HUB-02,F08,1,99999,99999
2026-07-06,HUB-02,F08,0,99999,0
2026-07-13,HUB-02,F08,0,99999,0
2026-07-20,HUB-02,F08,0,99999,0
2026-07-27,HUB-02,F08,0,99999,0
2026-08-03,HUB-02,F08,0,99999,0
2026-08-10,HUB-02,F08,0,99999,0
2026-08-17,HUB-02,F08,0,99999,0
2026-08-24,HUB-02,F08,0,99999,0
2025-09-01,HUB-02,F09,0,119999,0
2025-09-08,HUB-02,F09,0,119999,0
2025-09-15,HUB-02,F09,0,119999,0
2025-09-22,HUB-02,F09,0,119999,0
2025-09-29,HUB-02,F09,0,119999,0
2025-10-06,HUB-02,F09,0,119999,0
2025-10-13,HUB-02,F09,0,119999,0
2025-10-20,HUB-02,F09,1,119999,119999
2025-10-27,HUB-02,F09,1,119999,119999
2025-11-03,HUB-02,F09,0,119999,0
2025-11-10,HUB-02,F09,0,119999,0
2025-11-17,HUB-02,F09,0,119999,0
2025-11-24,HUB-02,F09,0,119999,0
2025-12-01,HUB-02,F09,1,119999,119999
2025-12-08,HUB-02,F09,0,119999,0
2025-12-15,HUB-02,F09,0,119999,0
2025-12-22,HUB-02,F09,0,119999,0
2025-12-29,HUB-02,F09,0,119999,0
2026-01-05,HUB-02,F09,1,119999,119999
2026-01-12,HUB-02,F09,0,119999,0
2026-01-19,HUB-02,F09,0,119999,0
2026-01-26,HUB-02,F09,0,119999,0
2026-02-02,HUB-02,F09,0,119999,0
2026-02-09,HUB-02,F09,0,119999,0
2026-02-16,HUB-02,F09,0,119999,0
2026-02-23,HUB-02,F09,0,119999,0
2026-03-02,HUB-02,F09,0,119999,0
2026-03-09,HUB-02,F09,0,119999,0
2026-03-16,HUB-02,F09,0,119999,0
2026-03-23,HUB-02,F09,0,119999,0
2026-03-30,HUB-02,F09,0,119999,0
2026-04-06,HUB-02,F09,0,119999,0
2026-04-13,HUB-02,F09,0,119999,0
2026-04-20,HUB-02,F09,0,119999,0
2026-04-27,HUB-02,F09,0,119999,0
2026-05-04,HUB-02,F09,0,119999,0
2026-05-11,HUB-02,F09,0,119999,0
2026-05-18,HUB-02,F09,0,119999,0
2026-05-25,HUB-02,F09,0,119999,0
2026-06-01,HUB-02,F09,0,119999,0
2026-06-08,HUB-02,F09,0,119999,0
2026-06-15,HUB-02,F09,0,119999,0
2026-06-22,HUB-02,F09,0,119999,0
2026-06-29,HUB-02,F09,0,119999,0
2026-07-06,HUB-02,F09,0,119999,0
2026-07-13,HUB-02,F09,0,119999,0
2026-07-20,HUB-02,F09,0,119999,0
2026-07-27,HUB-02,F09,0,119999,0
2026-08-03,HUB-02,F09,0,119999,0
2026-08-10,HUB-02,F09,0,119999,0
2026-08-17,HUB-02,F09,0,119999,0
2026-08-24,HUB-02,F09,0,119999,0
2025-09-01,HUB-02,F10,0,84900,0
2025-09-08,HUB-02,F10,0,84900,0
2025-09-15,HUB-02,F10,0,84900,0
2025-09-22,HUB-02,F10,0,84900,0
2025-09-29,HUB-02,F10,0,84900,0
2025-10-06,HUB-02,F10,0,84900,0
2025-10-13,HUB-02,F10,0,84900,0
2025-10-20,HUB-02,F10,0,84900,0
2025-10-27,HUB-02,F10,0,84900,0
2025-11-03,HUB-02,F10,0,84900,0
2025-11-10,HUB-02,F10,0,84900,0
2025-11-17,HUB-02,F10,0,84900,0
2025-11-24,HUB-02,F10,0,84900,0
2025-12-01,HUB-02,F10,0,84900,0
2025-12-08,HUB-02,F10,0,84900,0
2025-12-15,HUB-02,F10,0,84900,0
2025-12-22,HUB-02,F10,1,84900,84900
2025-12-29,HUB-02,F10,1,84900,84900
2026-01-05,HUB-02,F10,0,84900,0
2026-01-12,HUB-02,F10,1,84900,84900
2026-01-19,HUB-02,F10,0,84900,0
2026-01-26,HUB-02,F10,0,84900,0
2026-02-02,HUB-02,F10,0,84900,0
2026-02-09,HUB-02,F10,0,84900,0
2026-02-16,HUB-02,F10,0,84900,0
2026-02-23,HUB-02,F10,1,84900,84900
2026-03-02,HUB-02,F10,0,84900,0
2026-03-09,HUB-02,F10,0,84900,0
2026-03-16,HUB-02,F10,1,84900,84900
2026-03-23,HUB-02,F10,0,84900,0
2026-03-30,HUB-02,F10,0,84900,0
2026-04-06,HUB-02,F10,0,84900,0
2026-04-13,HUB-02,F10,0,84900,0
2026-04-20,HUB-02,F10,1,84900,84900
2026-04-27,HUB-02,F10,0,84900,0
2026-05-04,HUB-02,F10,0,84900,0
2026-05-11,HUB-02,F10,0,84900,0
2026-05-18,HUB-02,F10,0,84900,0
2026-05-25,HUB-02,F10,0,84900,0
2026-06-01,HUB-02,F10,0,84900,0
2026-06-08,HUB-02,F10,0,84900,0
2026-06-15,HUB-02,F10,0,84900,0
2026-06-22,HUB-02,F10,1,84900,84900
2026-06-29,HUB-02,F10,0,84900,0
2026-07-06,HUB-02,F10,0,84900,0
2026-07-13,HUB-02,F10,0,84900,0
2026-07-20,HUB-02,F10,0,84900,0
2026-07-27,HUB-02,F10,0,84900,0
2026-08-03,HUB-02,F10,0,84900,0
2026-08-10,HUB-02,F10,0,84900,0
2026-08-17,HUB-02,F10,0,84900,0
2026-08-24,HUB-02,F10,0,84900,0
2025-09-01,HUB-02,F11,0,79999,0
2025-09-08,HUB-02,F11,0,79999,0
2025-09-15,HUB-02,F11,0,79999,0
2025-09-22,HUB-02,F11,0,79999,0
2025-09-29,HUB-02,F11,0,79999,0
2025-10-06,HUB-02,F11,0,79999,0
2025-10-13,HUB-02,F11,0,79999,0
2025-10-20,HUB-02,F11,0,79999,0
2025-10-27,HUB-02,F11,0,79999,0
2025-11-03,HUB-02,F11,0,79999,0
2025-11-10,HUB-02,F11,0,79999,0
2025-11-17,HUB-02,F11,0,79999,0
2025-11-24,HUB-02,F11,0,79999,0
2025-12-01,HUB-02,F11,0,79999,0
2025-12-08,HUB-02,F11,0,79999,0
2025-12-15,HUB-02,F11,0,79999,0
2025-12-22,HUB-02,F11,0,79999,0
2025-12-29,HUB-02,F11,0,79999,0
2026-01-05,HUB-02,F11,0,79999,0
2026-01-12,HUB-02,F11,0,79999,0
2026-01-19,HUB-02,F11,0,79999,0
2026-01-26,HUB-02,F11,1,79999,79999
2026-02-02,HUB-02,F11,0,79999,0
2026-02-09,HUB-02,F11,1,79999,79999
2026-02-16,HUB-02,F11,0,79999,0
2026-02-23,HUB-02,F11,0,79999,0
2026-03-02,HUB-02,F11,0,79999,0
2026-03-09,HUB-02,F11,1,79999,79999
2026-03-16,HUB-02,F11,0,79999,0
2026-03-23,HUB-02,F11,0,79999,0
2026-03-30,HUB-02,F11,0,79999,0
2026-04-06,HUB-02,F11,0,79999,0
2026-04-13,HUB-02,F11,0,79999,0
2026-04-20,HUB-02,F11,0,79999,0
2026-04-27,HUB-02,F11,0,79999,0
2026-05-04,HUB-02,F11,0,79999,0
2026-05-11,HUB-02,F11,0,79999,0
2026-05-18,HUB-02,F11,0,79999,0
2026-05-25,HUB-02,F11,0,79999,0
2026-06-01,HUB-02,F11,0,79999,0
2026-06-08,HUB-02,F11,0,79999,0
2026-06-15,HUB-02,F11,0,79999,0
2026-06-22,HUB-02,F11,0,79999,0
2026-06-29,HUB-02,F11,0,79999,0
2026-07-06,HUB-02,F11,0,79999,0
2026-07-13,HUB-02,F11,0,79999,0
2026-07-20,HUB-02,F11,0,79999,0
2026-07-27,HUB-02,F11,0,79999,0
2026-08-03,HUB-02,F11,0,79999,0
2026-08-10,HUB-02,F11,0,79999,0
2026-08-17,HUB-02,F11,0,79999,0
2026-08-24,HUB-02,F11,0,79999,0
2025-09-01,HUB-02,F12,0,124900,0
2025-09-08,HUB-02,F12,0,124900,0
2025-09-15,HUB-02,F12,0,124900,0
2025-09-22,HUB-02,F12,0,124900,0
2025-09-29,HUB-02,F12,0,124900,0
2025-10-06,HUB-02,F12,0,124900,0
2025-10-13,HUB-02,F12,0,124900,0
2025-10-20,HUB-02,F12,0,124900,0
2025-10-27,HUB-02,F12,0,124900,0
2025-11-03,HUB-02,F12,0,124900,0
2025-11-10,HUB-02,F12,0,124900,0
2025-11-17,HUB-02,F12,0,124900,0
2025-11-24,HUB-02,F12,0,124900,0
2025-12-01,HUB-02,F12,0,124900,0
2025-12-08,HUB-02,F12,0,124900,0
2025-12-15,HUB-02,F12,0,124900,0
2025-12-22,HUB-02,F12,0,124900,0
2025-12-29,HUB-02,F12,0,124900,0
2026-01-05,HUB-02,F12,0,124900,0
2026-01-12,HUB-02,F12,0,124900,0
2026-01-19,HUB-02,F12,0,124900,0
2026-01-26,HUB-02,F12,0,124900,0
2026-02-02,HUB-02,F12,0,124900,0
2026-02-09,HUB-02,F12,0,124900,0
2026-02-16,HUB-02,F12,0,124900,0
2026-02-23,HUB-02,F12,0,124900,0
2026-03-02,HUB-02,F12,0,124900,0
2026-03-09,HUB-02,F12,0,124900,0
2026-03-16,HUB-02,F12,0,124900,0
2026-03-23,HUB-02,F12,0,124900,0
2026-03-30,HUB-02,F12,0,124900,0
2026-04-06,HUB-02,F12,0,124900,0
2026-04-13,HUB-02,F12,0,124900,0
2026-04-20,HUB-02,F12,0,124900,0
2026-04-27,HUB-02,F12,0,124900,0
2026-05-04,HUB-02,F12,0,124900,0
2026-05-11,HUB-02,F12,0,124900,0
2026-05-18,HUB-02,F12,0,124900,0
2026-05-25,HUB-02,F12,0,124900,0
2026-06-01,HUB-02,F12,1,124900,124900
2026-06-08,HUB-02,F12,0,124900,0
2026-06-15,HUB-02,F12,0,124900,0
2026-06-22,HUB-02,F12,0,124900,0
2026-06-29,HUB-02,F12,0,124900,0
2026-07-06,HUB-02,F12,1,124900,124900
2026-07-13,HUB-02,F12,0,124900,0
2026-07-20,HUB-02,F12,0,124900,0
2026-07-27,HUB-02,F12,0,124900,0
2026-08-03,HUB-02,F12,1,124900,124900
2026-08-10,HUB-02,F12,0,124900,0
2026-08-17,HUB-02,F12,0,124900,0
2026-08-24,HUB-02,F12,0,124900,0
2025-09-01,HUB-02,F13,0,72999,0
2025-09-08,HUB-02,F13,0,72999,0
2025-09-15,HUB-02,F13,0,72999,0
2025-09-22,HUB-02,F13,0,72999,0
2025-09-29,HUB-02,F13,0,72999,0
2025-10-06,HUB-02,F13,0,72999,0
2025-10-13,HUB-02,F13,0,72999,0
2025-10-20,HUB-02,F13,0,72999,0
2025-10-27,HUB-02,F13,0,72999,0
2025-11-03,HUB-02,F13,0,72999,0
2025-11-10,HUB-02,F13,0,72999,0
2025-11-17,HUB-02,F13,0,72999,0
2025-11-24,HUB-02,F13,0,72999,0
2025-12-01,HUB-02,F13,0,72999,0
2025-12-08,HUB-02,F13,0,72999,0
2025-12-15,HUB-02,F13,0,72999,0
2025-12-22,HUB-02,F13,0,72999,0
2025-12-29,HUB-02,F13,0,72999,0
2026-01-05,HUB-02,F13,0,72999,0
2026-01-12,HUB-02,F13,0,72999,0
2026-01-19,HUB-02,F13,0,72999,0
2026-01-26,HUB-02,F13,0,72999,0
2026-02-02,HUB-02,F13,0,72999,0
2026-02-09,HUB-02,F13,0,72999,0
2026-02-16,HUB-02,F13,0,72999,0
2026-02-23,HUB-02,F13,0,72999,0
2026-03-02,HUB-02,F13,0,72999,0
2026-03-09,HUB-02,F13,0,72999,0
2026-03-16,HUB-02,F13,0,72999,0
2026-03-23,HUB-02,F13,0,72999,0
2026-03-30,HUB-02,F13,0,72999,0
2026-04-06,HUB-02,F13,0,72999,0
2026-04-13,HUB-02,F13,0,72999,0
2026-04-20,HUB-02,F13,0,72999,0
2026-04-27,HUB-02,F13,1,72999,72999
2026-05-04,HUB-02,F13,0,72999,0
2026-05-11,HUB-02,F13,0,72999,0
2026-05-18,HUB-02,F13,0,72999,0
2026-05-25,HUB-02,F13,0,72999,0
2026-06-01,HUB-02,F13,1,72999,72999
2026-06-08,HUB-02,F13,1,72999,72999
2026-06-15,HUB-02,F13,0,72999,0
2026-06-22,HUB-02,F13,0,72999,0
2026-06-29,HUB-02,F13,0,72999,0
2026-07-06,HUB-02,F13,0,72999,0
2026-07-13,HUB-02,F13,0,72999,0
2026-07-20,HUB-02,F13,0,72999,0
2026-07-27,HUB-02,F13,1,72999,72999
2026-08-03,HUB-02,F13,0,72999,0
2026-08-10,HUB-02,F13,0,72999,0
2026-08-17,HUB-02,F13,0,72999,0
2026-08-24,HUB-02,F13,0,72999,0
2025-09-01,HUB-02,F14,0,69999,0
2025-09-08,HUB-02,F14,0,69999,0
2025-09-15,HUB-02,F14,0,69999,0
2025-09-22,HUB-02,F14,0,69999,0
2025-09-29,HUB-02,F14,0,69999,0
2025-10-06,HUB-02,F14,0,69999,0
2025-10-13,HUB-02,F14,0,69999,0
2025-10-20,HUB-02,F14,0,69999,0
2025-10-27,HUB-02,F14,0,69999,0
2025-11-03,HUB-02,F14,0,69999,0
2025-11-10,HUB-02,F14,0,69999,0
2025-11-17,HUB-02,F14,0,69999,0
2025-11-24,HUB-02,F14,0,69999,0
2025-12-01,HUB-02,F14,0,69999,0
2025-12-08,HUB-02,F14,0,69999,0
2025-12-15,HUB-02,F14,0,69999,0
2025-12-22,HUB-02,F14,0,69999,0
2025-12-29,HUB-02,F14,0,69999,0
2026-01-05,HUB-02,F14,0,69999,0
2026-01-12,HUB-02,F14,0,69999,0
2026-01-19,HUB-02,F14,0,69999,0
2026-01-26,HUB-02,F14,0,69999,0
2026-02-02,HUB-02,F14,0,69999,0
2026-02-09,HUB-02,F14,0,69999,0
2026-02-16,HUB-02,F14,0,69999,0
2026-02-23,HUB-02,F14,0,69999,0
2026-03-02,HUB-02,F14,0,69999,0
2026-03-09,HUB-02,F14,0,69999,0
2026-03-16,HUB-02,F14,0,69999,0
2026-03-23,HUB-02,F14,0,69999,0
2026-03-30,HUB-02,F14,0,69999,0
2026-04-06,HUB-02,F14,0,69999,0
2026-04-13,HUB-02,F14,0,69999,0
2026-04-20,HUB-02,F14,0,69999,0
2026-04-27,HUB-02,F14,0,69999,0
2026-05-04,HUB-02,F14,1,69999,69999
2026-05-11,HUB-02,F14,0,69999,0
2026-05-18,HUB-02,F14,0,69999,0
2026-05-25,HUB-02,F14,0,69999,0
2026-06-01,HUB-02,F14,1,69999,69999
2026-06-08,HUB-02,F14,0,69999,0
2026-06-15,HUB-02,F14,0,69999,0
2026-06-22,HUB-02,F14,0,69999,0
2026-06-29,HUB-02,F14,0,69999,0
2026-07-06,HUB-02,F14,0,69999,0
2026-07-13,HUB-02,F14,0,69999,0
2026-07-20,HUB-02,F14,1,69999,69999
2026-07-27,HUB-02,F14,0,69999,0
2026-08-03,HUB-02,F14,0,69999,0
2026-08-10,HUB-02,F14,0,69999,0
2026-08-17,HUB-02,F14,0,69999,0
2026-08-24,HUB-02,F14,0,69999,0
2025-09-01,HUB-02,F15,0,114999,0
2025-09-08,HUB-02,F15,0,114999,0
2025-09-15,HUB-02,F15,0,114999,0
2025-09-22,HUB-02,F15,0,114999,0
2025-09-29,HUB-02,F15,0,114999,0
2025-10-06,HUB-02,F15,0,114999,0
2025-10-13,HUB-02,F15,0,114999,0
2025-10-20,HUB-02,F15,0,114999,0
2025-10-27,HUB-02,F15,0,114999,0
2025-11-03,HUB-02,F15,0,114999,0
2025-11-10,HUB-02,F15,0,114999,0
2025-11-17,HUB-02,F15,0,114999,0
2025-11-24,HUB-02,F15,0,114999,0
2025-12-01,HUB-02,F15,0,114999,0
2025-12-08,HUB-02,F15,0,114999,0
2025-12-15,HUB-02,F15,0,114999,0
2025-12-22,HUB-02,F15,0,114999,0
2025-12-29,HUB-02,F15,0,114999,0
2026-01-05,HUB-02,F15,0,114999,0
2026-01-12,HUB-02,F15,0,114999,0
2026-01-19,HUB-02,F15,0,114999,0
2026-01-26,HUB-02,F15,0,114999,0
2026-02-02,HUB-02,F15,0,114999,0
2026-02-09,HUB-02,F15,0,114999,0
2026-02-16,HUB-02,F15,0,114999,0
2026-02-23,HUB-02,F15,0,114999,0
2026-03-02,HUB-02,F15,0,114999,0
2026-03-09,HUB-02,F15,0,114999,0
2026-03-16,HUB-02,F15,0,114999,0
2026-03-23,HUB-02,F15,0,114999,0
2026-03-30,HUB-02,F15,0,114999,0
2026-04-06,HUB-02,F15,0,114999,0
2026-04-13,HUB-02,F15,0,114999,0
2026-04-20,HUB-02,F15,0,114999,0
2026-04-27,HUB-02,F15,0,114999,0
2026-05-04,HUB-02,F15,0,114999,0
2026-05-11,HUB-02,F15,0,114999,0
2026-05-18,HUB-02,F15,1,114999,114999
2026-05-25,HUB-02,F15,0,114999,0
2026-06-01,HUB-02,F15,0,114999,0
2026-06-08,HUB-02,F15,0,114999,0
2026-06-15,HUB-02,F15,0,114999,0
2026-06-22,HUB-02,F15,0,114999,0
2026-06-29,HUB-02,F15,0,114999,0
2026-07-06,HUB-02,F15,0,114999,0
2026-07-13,HUB-02,F15,0,114999,0
2026-07-20,HUB-02,F15,0,114999,0
2026-07-27,HUB-02,F15,0,114999,0
2026-08-03,HUB-02,F15,0,114999,0
2026-08-10,HUB-02,F15,0,114999,0
2026-08-17,HUB-02,F15,0,114999,0
2026-08-24,HUB-02,F15,0,114999,0
2025-09-01,HUB-02,F16,0,67999,0
2025-09-08,HUB-02,F16,0,67999,0
2025-09-15,HUB-02,F16,0,67999,0
2025-09-22,HUB-02,F16,0,67999,0
2025-09-29,HUB-02,F16,0,67999,0
2025-10-06,HUB-02,F16,0,67999,0
2025-10-13,HUB-02,F16,0,67999,0
2025-10-20,HUB-02,F16,0,67999,0
2025-10-27,HUB-02,F16,0,67999,0
2025-11-03,HUB-02,F16,0,67999,0
2025-11-10,HUB-02,F16,0,67999,0
2025-11-17,HUB-02,F16,0,67999,0
2025-11-24,HUB-02,F16,0,67999,0
2025-12-01,HUB-02,F16,0,67999,0
2025-12-08,HUB-02,F16,0,67999,0
2025-12-15,HUB-02,F16,0,67999,0
2025-12-22,HUB-02,F16,0,67999,0
2025-12-29,HUB-02,F16,0,67999,0
2026-01-05,HUB-02,F16,0,67999,0
2026-01-12,HUB-02,F16,0,67999,0
2026-01-19,HUB-02,F16,0,67999,0
2026-01-26,HUB-02,F16,0,67999,0
2026-02-02,HUB-02,F16,0,67999,0
2026-02-09,HUB-02,F16,0,67999,0
2026-02-16,HUB-02,F16,0,67999,0
2026-02-23,HUB-02,F16,0,67999,0
2026-03-02,HUB-02,F16,0,67999,0
2026-03-09,HUB-02,F16,0,67999,0
2026-03-16,HUB-02,F16,0,67999,0
2026-03-23,HUB-02,F16,0,67999,0
2026-03-30,HUB-02,F16,0,67999,0
2026-04-06,HUB-02,F16,0,67999,0
2026-04-13,HUB-02,F16,0,67999,0
2026-04-20,HUB-02,F16,0,67999,0
2026-04-27,HUB-02,F16,0,67999,0
2026-05-04,HUB-02,F16,0,67999,0
2026-05-11,HUB-02,F16,0,67999,0
2026-05-18,HUB-02,F16,0,67999,0
2026-05-25,HUB-02,F16,0,67999,0
2026-06-01,HUB-02,F16,0,67999,0
2026-06-08,HUB-02,F16,0,67999,0
2026-06-15,HUB-02,F16,0,67999,0
2026-06-22,HUB-02,F16,0,67999,0
2026-06-29,HUB-02,F16,0,67999,0
2026-07-06,HUB-02,F16,0,67999,0
2026-07-13,HUB-02,F16,0,67999,0
2026-07-20,HUB-02,F16,1,67999,67999
2026-07-27,HUB-02,F16,0,67999,0
2026-08-03,HUB-02,F16,0,67999,0
2026-08-10,HUB-02,F16,0,67999,0
2026-08-17,HUB-02,F16,0,67999,0
2026-08-24,HUB-02,F16,0,67999,0
2025-09-01,HUB-02,F17,0,139900,0
2025-09-08,HUB-02,F17,0,139900,0
