store_id,model_id,allocated_units,week_start_date,strategy,flow_stockout,flow_weeks_of_cover,flow_dead_stock,flow_realized_cogs,flow_inventory_value,flow_markdown_loss
BLR-03,M14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-01,M14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-04,M14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-01,M04,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-02,M04,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HOS-01,M04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
TUM-02,M07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-06,M06,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-02,M06,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MAN-02,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-01,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
UDU-01,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-01,M12,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
KOL-01,M05,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
DAV-02,M14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
KOL-01,M15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-01,M11,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
HOS-01,M11,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MYS-02,M11,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-01,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-01,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-02,M16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HOS-01,M16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-01,M16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-01,M01,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-02,M01,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HOS-01,M01,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-01,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-02,M14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-01,M04,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-04,M04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-03,M04,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-01,M06,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MYS-02,M06,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HOS-01,M06,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
SHI-01,M12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
HUB-02,M12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
KOL-01,M18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
KOL-01,M13,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
KOL-01,M10,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
KOL-01,M17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-07,M12,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-02,M12,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
DAV-01,M12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
DAV-02,M04,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-04,M11,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-03,M11,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-01,M11,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-04,M16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-03,M16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-01,M16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-01,M01,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-03,M01,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-04,M01,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-02,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
SHI-01,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
KAL-01,M12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
KOL-01,M08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
TUM-02,M04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-03,M06,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-01,M06,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-04,M06,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
DAV-02,M11,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
KOL-01,M03,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
DAV-02,M16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-02,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-07,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
DAV-01,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
DAV-02,M01,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-08,M12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
KOL-01,M07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
DAV-02,M06,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-02,M11,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
KAL-01,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-02,M16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-02,M01,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-06,M12,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-02,M12,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-05,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-08,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-02,M06,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
KOL-01,M14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-06,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-02,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-01,M12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
HOS-01,M12,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-02,M12,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
UDU-01,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-01,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-02,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
KOL-01,M04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
TUM-01,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HOS-01,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-02,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-01,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-01,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-05,B09,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-03,M12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-04,M12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-01,M12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-05,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-01,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
KOL-01,M11,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
KOL-01,M16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
KOL-01,M01,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
DAV-02,M12,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
KOL-01,M06,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-03,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-04,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-01,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
UDU-01,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MYS-01,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MAN-02,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
HUB-02,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-05,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
TUM-02,M12,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
DAV-02,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
UDU-01,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-02,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-01,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-01,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BEL-01,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-07,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
SHI-01,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
DAV-01,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-02,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-01,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-01,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-01,B09,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-02,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
KAL-01,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-05,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-01,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
UDU-01,B07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-02,B07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-01,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-05,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-08,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-01,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BEL-01,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
SHI-01,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
HUB-02,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-02,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-06,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
SHI-01,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-02,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-01,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-05,B05,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
DAV-01,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BEL-02,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-07,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MAN-02,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
UDU-01,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-01,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-02,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-01,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
UDU-01,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-05,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-02,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-07,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
DAV-01,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-01,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-01,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
KAL-01,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
KOL-01,M12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BEL-01,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-01,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-05,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MYS-02,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HOS-01,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-01,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
KAL-01,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
SHI-01,B07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-02,B07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-01,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-08,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MAN-01,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-01,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MAN-02,B05,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
UDU-01,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
KOL-01,M02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-07,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
DAV-01,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BEL-02,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-08,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-05,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-06,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-02,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MYS-01,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
UDU-01,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-02,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-01,B05,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-01,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
HUB-02,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
KAL-01,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-02,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-06,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-03,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-04,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-01,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-01,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-01,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-01,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MAN-02,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
UDU-01,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MYS-01,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
SHI-01,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-02,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
DAV-01,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
SHI-01,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-02,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-07,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-08,B07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-01,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-05,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-01,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
HUB-01,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MYS-02,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
TUM-01,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
HOS-01,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
DAV-02,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-02,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
DAV-01,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-07,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-01,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MAN-02,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
UDU-01,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-05,B04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
KAL-01,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-06,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-02,B07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HOS-01,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-01,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-02,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-01,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
HUB-02,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
SHI-01,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BEL-01,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
HUB-01,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
KAL-01,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-02,B19,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-08,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-02,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
SHI-01,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-05,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-05,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-02,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
DAV-01,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-07,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MAN-01,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-05,B02,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-08,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-01,B09,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-04,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-03,B09,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-01,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-02,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
UDU-01,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-02,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-06,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
DAV-01,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-02,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-07,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-02,B08,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
SHI-01,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
TUM-01,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MYS-02,B07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HOS-01,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
KAL-01,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
UDU-01,B04,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-02,B04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MYS-01,B04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-01,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-04,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-03,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-06,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-02,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-01,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BEL-01,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
DAV-02,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-07,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BEL-02,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
DAV-01,B08,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
KAL-01,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-02,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
SHI-01,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BEL-01,B04,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-01,B04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-08,B05,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-05,B06,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-01,B16,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-02,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
UDU-01,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MYS-01,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
DAV-02,B17,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-02,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-01,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
UDU-01,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MAN-02,B02,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MYS-01,B02,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
UDU-01,B02,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
KAL-01,B08,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
HOS-01,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-02,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-01,B18,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-08,B14,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-02,B09,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BEL-02,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-07,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
DAV-01,B12,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
MAN-01,B04,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-02,B05,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-06,B05,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
BLR-01,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-04,B07,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BLR-03,B07,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-01,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BEL-01,B13,0,2026-02-02,naive_baseline,1,0.0,0,0,199825889,0.0
BEL-01,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HUB-01,B20,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
MYS-02,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
TUM-01,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
HOS-01,B15,0,2026-02-02,naive_baseline,0,0.0,0,0,199825889,0.0
