store_id,store_name,model_id,model_name,price_tier,selling_price,margin_pct,acquisition_cost,lifecycle_stage,expected_demand,requested_units,available_units,expected_revenue,priority_score,allocated_units,capital_tied_up,allocated_expected_revenue,cap_applied,reasoning
SHI-01,MobiMart Vidya Nagar,B14,Realme Note 70,budget,10499,0.0546,9926,declining,2.711904761904762,3,1000,1554.5869300000002,0.05220588790382162,3,29778,1719.7362,False,"MobiMart Vidya Nagar: 3 units of Realme Note 70 - expected demand 2.7/week, capital tied up Rs 29,778, expected gross profit Rs 1,720, ROI 0.06x"
HOS-01,MobiMart Hosur Road,B20,Nokia 3310 Max,budget,8999,0.0563,8492,ramping,1.7479999999999998,2,1000,885.6131876,0.052143970065944414,2,16984,1013.2874,False,"MobiMart Hosur Road: 2 units of Nokia 3310 Max - expected demand 1.7/week, capital tied up Rs 16,984, expected gross profit Rs 1,013, ROI 0.06x"
DAV-01,MobiMart PJ Extension,B16,Lava Blaze Core 2,budget,9499,0.0627,8903,declining,3.1166666666666663,4,1000,1856.247085,0.0521242020947995,4,35612,2382.3492,False,"MobiMart PJ Extension: 4 units of Lava Blaze Core 2 - expected demand 3.1/week, capital tied up Rs 35,612, expected gross profit Rs 2,382, ROI 0.07x"
DAV-01,MobiMart PJ Extension,F08,Samsung Galaxy Z Flip7,flagship,99999,0.2188,78119,near end-of-life,0.18600000000000003,1,1000,4069.6393032000005,0.0520953840064517,1,78119,21879.7812,False,"MobiMart PJ Extension: 1 units of Samsung Galaxy Z Flip7 - expected demand 0.2/week, capital tied up Rs 78,119, expected gross profit Rs 21,880, ROI 0.28x"
BLR-03,MobiMart Indiranagar,B17,POCO C85,budget,12499,0.0519,11850,declining,1.9023809523809523,2,1000,1234.0709092857142,0.052070502501506924,2,23700,1297.3962000000001,False,"MobiMart Indiranagar: 2 units of POCO C85 - expected demand 1.9/week, capital tied up Rs 23,700, expected gross profit Rs 1,297, ROI 0.05x"
BLR-05,MobiMart Malleshwaram,B13,Redmi A6,budget,8999,0.055,8504,declining,1.780952380952381,2,1000,881.4734761904763,0.05182699177977871,2,17008,989.89,False,"MobiMart Malleshwaram: 2 units of Redmi A6 - expected demand 1.8/week, capital tied up Rs 17,008, expected gross profit Rs 990, ROI 0.06x"
MAN-02,MobiMart Kottara,B13,Redmi A6,budget,8999,0.055,8504,declining,1.780952380952381,2,1000,881.4734761904763,0.05182699177977871,2,17008,989.89,False,"MobiMart Kottara: 2 units of Redmi A6 - expected demand 1.8/week, capital tied up Rs 17,008, expected gross profit Rs 990, ROI 0.06x"
HOS-01,MobiMart Hosur Road,B13,Redmi A6,budget,8999,0.055,8504,declining,1.780952380952381,2,1000,881.4734761904763,0.05182699177977871,2,17008,989.89,False,"MobiMart Hosur Road: 2 units of Redmi A6 - expected demand 1.8/week, capital tied up Rs 17,008, expected gross profit Rs 990, ROI 0.06x"
DAV-01,MobiMart PJ Extension,F10,iPhone 17,flagship,84900,0.2179,66400,near end-of-life,0.18600000000000003,1,1000,3440.9460600000007,0.05182147680722893,1,66400,18499.71,False,"MobiMart PJ Extension: 1 units of iPhone 17 - expected demand 0.2/week, capital tied up Rs 66,400, expected gross profit Rs 18,500, ROI 0.28x"
HOS-01,MobiMart Hosur Road,M17,POCO X8 Pro,mid,28999,0.1287,25267,peaking,0.35,1,1000,1306.259955,0.051698260774923815,1,25267,3732.1713000000004,False,"MobiMart Hosur Road: 1 units of POCO X8 Pro - expected demand 0.3/week, capital tied up Rs 25,267, expected gross profit Rs 3,732, ROI 0.15x"
BEL-01,MobiMart Cantonment,F03,OnePlus 13,flagship,69999,0.2067,55530,near end-of-life,0.198,1,1000,2864.8210734000004,0.05159051095623988,1,55530,14468.7933,False,"MobiMart Cantonment: 1 units of OnePlus 13 - expected demand 0.2/week, capital tied up Rs 55,530, expected gross profit Rs 14,469, ROI 0.26x"
BEL-02,MobiMart Tilakwadi,B17,POCO C85,budget,12499,0.0519,11850,declining,3.7642857142857142,4,1000,2441.884990714286,0.051516560985533456,4,47400,2594.7924000000003,False,"MobiMart Tilakwadi: 4 units of POCO C85 - expected demand 3.8/week, capital tied up Rs 47,400, expected gross profit Rs 2,595, ROI 0.05x"
BLR-05,MobiMart Malleshwaram,F16,Xiaomi 16,flagship,67999,0.2027,54216,declining,0.20238095238095236,1,1000,2789.4970726190472,0.05145154700861457,1,54216,13783.397299999999,False,"MobiMart Malleshwaram: 1 units of Xiaomi 16 - expected demand 0.2/week, capital tied up Rs 54,216, expected gross profit Rs 13,783, ROI 0.25x"
MYS-02,MobiMart Kuvempunagar,F16,Xiaomi 16,flagship,67999,0.2027,54216,declining,0.20238095238095236,1,1000,2789.4970726190472,0.05145154700861457,1,54216,13783.397299999999,False,"MobiMart Kuvempunagar: 1 units of Xiaomi 16 - expected demand 0.2/week, capital tied up Rs 54,216, expected gross profit Rs 13,783, ROI 0.25x"
DAV-02,MobiMart MCC B Block,F16,Xiaomi 16,flagship,67999,0.2027,54216,declining,0.20238095238095236,1,1000,2789.4970726190472,0.05145154700861457,1,54216,13783.397299999999,False,"MobiMart MCC B Block: 1 units of Xiaomi 16 - expected demand 0.2/week, capital tied up Rs 54,216, expected gross profit Rs 13,783, ROI 0.25x"
MAN-02,MobiMart Kottara,F16,Xiaomi 16,flagship,67999,0.2027,54216,declining,0.20238095238095236,1,1000,2789.4970726190472,0.05145154700861457,1,54216,13783.397299999999,False,"MobiMart Kottara: 1 units of Xiaomi 16 - expected demand 0.2/week, capital tied up Rs 54,216, expected gross profit Rs 13,783, ROI 0.25x"
KOL-01,MobiMart Station Road,B19,Realme C76x,budget,13999,0.0587,13177,ramping,3.2857142857142856,4,1000,2700.0071285714284,0.05122575564565964,4,52708,3286.9652,False,"MobiMart Station Road: 4 units of Realme C76x - expected demand 3.3/week, capital tied up Rs 52,708, expected gross profit Rs 3,287, ROI 0.06x"
DAV-02,MobiMart MCC B Block,B19,Realme C76x,budget,13999,0.0587,13177,ramping,2.464285714285714,3,1000,2025.0053464285713,0.05122575564565964,3,39531,2465.2239,False,"MobiMart MCC B Block: 3 units of Realme C76x - expected demand 2.5/week, capital tied up Rs 39,531, expected gross profit Rs 2,465, ROI 0.06x"
BLR-06,MobiMart Rajajinagar,F03,OnePlus 13,flagship,69999,0.2067,55530,near end-of-life,0.196,1,1000,2835.8834868,0.05106939468395462,1,55530,14468.7933,False,"MobiMart Rajajinagar: 1 units of OnePlus 13 - expected demand 0.2/week, capital tied up Rs 55,530, expected gross profit Rs 14,469, ROI 0.26x"
BLR-07,MobiMart Yelahanka,F08,Samsung Galaxy Z Flip7,flagship,99999,0.2188,78119,near end-of-life,0.18200000000000002,1,1000,3982.1201784000004,0.05097505316760328,1,78119,21879.7812,False,"MobiMart Yelahanka: 1 units of Samsung Galaxy Z Flip7 - expected demand 0.2/week, capital tied up Rs 78,119, expected gross profit Rs 21,880, ROI 0.28x"
TUM-02,MobiMart SS Puram,B17,POCO C85,budget,12499,0.0519,11850,declining,4.654761904761905,5,1000,3019.535203571429,0.05096261946955998,5,59250,3243.4905,False,"MobiMart SS Puram: 5 units of POCO C85 - expected demand 4.7/week, capital tied up Rs 59,250, expected gross profit Rs 3,243, ROI 0.05x"
BLR-06,MobiMart Rajajinagar,F14,Vivo X210,flagship,69999,0.1731,57882,declining,0.24285714285714283,1,1000,2942.657961428571,0.050838912985532135,1,57882,12116.8269,False,"MobiMart Rajajinagar: 1 units of Vivo X210 - expected demand 0.2/week, capital tied up Rs 57,882, expected gross profit Rs 12,117, ROI 0.21x"
MAN-01,MobiMart Court Road,B16,Lava Blaze Core 2,budget,9499,0.0627,8903,declining,3.0357142857142856,4,1000,1808.032875,0.050770326715713805,4,35612,2382.3492,False,"MobiMart Court Road: 4 units of Lava Blaze Core 2 - expected demand 3.0/week, capital tied up Rs 35,612, expected gross profit Rs 2,382, ROI 0.07x"
BLR-07,MobiMart Yelahanka,F10,iPhone 17,flagship,84900,0.2179,66400,near end-of-life,0.18200000000000002,1,1000,3366.9472200000005,0.05070703644578314,1,66400,18499.71,False,"MobiMart Yelahanka: 1 units of iPhone 17 - expected demand 0.2/week, capital tied up Rs 66,400, expected gross profit Rs 18,500, ROI 0.28x"
BLR-05,MobiMart Malleshwaram,F13,OnePlus 14,flagship,72999,0.1726,60399,declining,0.24285714285714283,1,1000,3059.9095114285715,0.05066159226855695,1,60399,12599.6274,False,"MobiMart Malleshwaram: 1 units of OnePlus 14 - expected demand 0.2/week, capital tied up Rs 60,399, expected gross profit Rs 12,600, ROI 0.21x"
TUM-02,MobiMart SS Puram,F13,OnePlus 14,flagship,72999,0.1726,60399,declining,0.24285714285714283,1,1000,3059.9095114285715,0.05066159226855695,1,60399,12599.6274,False,"MobiMart SS Puram: 1 units of OnePlus 14 - expected demand 0.2/week, capital tied up Rs 60,399, expected gross profit Rs 12,600, ROI 0.21x"
BLR-07,MobiMart Yelahanka,B14,Realme Note 70,budget,10499,0.0546,9926,declining,2.630952380952381,3,1000,1508.18135,0.0506475031902747,3,29778,1719.7362,False,"MobiMart Yelahanka: 3 units of Realme Note 70 - expected demand 2.6/week, capital tied up Rs 29,778, expected gross profit Rs 1,720, ROI 0.06x"
KOL-01,MobiMart Station Road,M01,Samsung Galaxy A26,mid,22999,0.1104,20460,near end-of-life,0.40800000000000003,1,1000,1035.9485568,0.0506328717888563,1,20460,2539.0896,False,"MobiMart Station Road: 1 units of Samsung Galaxy A26 - expected demand 0.4/week, capital tied up Rs 20,460, expected gross profit Rs 2,539, ROI 0.12x"
BEL-01,MobiMart Cantonment,B17,POCO C85,budget,12499,0.0519,11850,declining,5.545238095238095,6,1000,3597.1854164285714,0.05059332512557766,6,71100,3892.1886,False,"MobiMart Cantonment: 6 units of POCO C85 - expected demand 5.5/week, capital tied up Rs 71,100, expected gross profit Rs 3,892, ROI 0.05x"
HUB-01,MobiMart Vidya Nagar,F15,Pixel 10 Pro,flagship,114999,0.1999,92011,declining,0.20238095238095236,1,1000,4652.3940678571425,0.0505634551070757,1,92011,22988.3001,False,"MobiMart Vidya Nagar: 1 units of Pixel 10 Pro - expected demand 0.2/week, capital tied up Rs 92,011, expected gross profit Rs 22,988, ROI 0.25x"
BLR-04,MobiMart Whitefield,B16,Lava Blaze Core 2,budget,9499,0.0627,8903,declining,2.2666666666666666,3,1000,1349.9978800000001,0.05054468081919952,3,26709,1786.7619000000002,False,"MobiMart Whitefield: 3 units of Lava Blaze Core 2 - expected demand 2.3/week, capital tied up Rs 26,709, expected gross profit Rs 1,787, ROI 0.07x"
HUB-01,MobiMart Vidya Nagar,B17,POCO C85,budget,12499,0.0519,11850,declining,4.614285714285715,5,1000,2993.278375714286,0.0505194662567812,5,59250,3243.4905,False,"MobiMart Vidya Nagar: 5 units of POCO C85 - expected demand 4.6/week, capital tied up Rs 59,250, expected gross profit Rs 3,243, ROI 0.05x"
UDU-01,MobiMart Udupi Main Road,B19,Realme C76x,budget,13999,0.0587,13177,ramping,3.2309523809523806,4,1000,2655.0070097619046,0.05037199305156531,4,52708,3286.9652,False,"MobiMart Udupi Main Road: 4 units of Realme C76x - expected demand 3.2/week, capital tied up Rs 52,708, expected gross profit Rs 3,287, ROI 0.06x"
BLR-07,MobiMart Yelahanka,B06,Lava Blaze Core,budget,8499,0.0523,8055,near end-of-life,0.91,1,1000,404.492907,0.05021637579143389,1,8055,444.4977,False,"MobiMart Yelahanka: 1 units of Lava Blaze Core - expected demand 0.9/week, capital tied up Rs 8,055, expected gross profit Rs 444, ROI 0.06x"
UDU-01,MobiMart Udupi Main Road,F10,iPhone 17,flagship,84900,0.2179,66400,near end-of-life,0.18000000000000002,1,1000,3329.9478000000004,0.050149816265060244,1,66400,18499.71,False,"MobiMart Udupi Main Road: 1 units of iPhone 17 - expected demand 0.2/week, capital tied up Rs 66,400, expected gross profit Rs 18,500, ROI 0.28x"
BLR-06,MobiMart Rajajinagar,B19,Realme C76x,budget,13999,0.0587,13177,ramping,2.4095238095238094,3,1000,1980.0052276190477,0.050087405520200544,3,39531,2465.2239,False,"MobiMart Rajajinagar: 3 units of Realme C76x - expected demand 2.4/week, capital tied up Rs 39,531, expected gross profit Rs 2,465, ROI 0.06x"
MYS-01,MobiMart Devaraja Mohalla,F03,OnePlus 13,flagship,69999,0.2067,55530,near end-of-life,0.192,1,1000,2778.0083136000003,0.05002716213938412,1,55530,14468.7933,False,"MobiMart Devaraja Mohalla: 1 units of OnePlus 13 - expected demand 0.2/week, capital tied up Rs 55,530, expected gross profit Rs 14,469, ROI 0.26x"
MAN-02,MobiMart Kottara,F08,Samsung Galaxy Z Flip7,flagship,99999,0.2188,78119,near end-of-life,0.17800000000000002,1,1000,3894.6010536,0.04985472232875485,1,78119,21879.7812,False,"MobiMart Kottara: 1 units of Samsung Galaxy Z Flip7 - expected demand 0.2/week, capital tied up Rs 78,119, expected gross profit Rs 21,880, ROI 0.28x"
DAV-01,MobiMart PJ Extension,B17,POCO C85,budget,12499,0.0519,11850,declining,4.533333333333333,5,1000,2940.76472,0.04963315983122363,5,59250,3243.4905,False,"MobiMart PJ Extension: 5 units of POCO C85 - expected demand 4.5/week, capital tied up Rs 59,250, expected gross profit Rs 3,243, ROI 0.05x"
MAN-02,MobiMart Kottara,F10,iPhone 17,flagship,84900,0.2179,66400,near end-of-life,0.17800000000000002,1,1000,3292.9483800000007,0.04959259608433736,1,66400,18499.71,False,"MobiMart Kottara: 1 units of iPhone 17 - expected demand 0.2/week, capital tied up Rs 66,400, expected gross profit Rs 18,500, ROI 0.28x"
BLR-01,MobiMart Jayanagar,B18,Samsung Galaxy F07,budget,11499,0.0647,10755,peaking,2.15,3,1000,1599.5683949999998,0.049575961413296135,3,32265,2231.9559,False,"MobiMart Jayanagar: 3 units of Samsung Galaxy F07 - expected demand 2.1/week, capital tied up Rs 32,265, expected gross profit Rs 2,232, ROI 0.07x"
BLR-08,MobiMart Electronic City,M11,Samsung Galaxy A27,mid,23999,0.138,20687,near end-of-life,0.30952380952380953,1,1000,1025.1001428571428,0.04955286618925619,1,20687,3311.862,False,"MobiMart Electronic City: 1 units of Samsung Galaxy A27 - expected demand 0.3/week, capital tied up Rs 20,687, expected gross profit Rs 3,312, ROI 0.16x"
BLR-07,MobiMart Yelahanka,B19,Realme C76x,budget,13999,0.0587,13177,ramping,3.176190476190476,4,1000,2610.006890952381,0.049518230457470995,4,52708,3286.9652,False,"MobiMart Yelahanka: 4 units of Realme C76x - expected demand 3.2/week, capital tied up Rs 52,708, expected gross profit Rs 3,287, ROI 0.06x"
HUB-02,MobiMart Gokul Road,F08,Samsung Galaxy Z Flip7,flagship,99999,0.2188,78119,near end-of-life,0.17600000000000002,1,1000,3850.8414912,0.049294556909330635,1,78119,21879.7812,False,"MobiMart Gokul Road: 1 units of Samsung Galaxy Z Flip7 - expected demand 0.2/week, capital tied up Rs 78,119, expected gross profit Rs 21,880, ROI 0.28x"
DAV-02,MobiMart MCC B Block,B14,Realme Note 70,budget,10499,0.0546,9926,declining,2.55,3,1000,1461.77577,0.04908911847672778,3,29778,1719.7362,False,"MobiMart MCC B Block: 3 units of Realme Note 70 - expected demand 2.5/week, capital tied up Rs 29,778, expected gross profit Rs 1,720, ROI 0.06x"
KAL-01,MobiMart KCD Road,B14,Realme Note 70,budget,10499,0.0546,9926,declining,2.55,3,1000,1461.77577,0.04908911847672778,3,29778,1719.7362,False,"MobiMart KCD Road: 3 units of Realme Note 70 - expected demand 2.5/week, capital tied up Rs 29,778, expected gross profit Rs 1,720, ROI 0.06x"
HUB-02,MobiMart Gokul Road,F10,iPhone 17,flagship,84900,0.2179,66400,near end-of-life,0.17600000000000002,1,1000,3255.9489600000006,0.04903537590361447,1,66400,18499.71,False,"MobiMart Gokul Road: 1 units of iPhone 17 - expected demand 0.2/week, capital tied up Rs 66,400, expected gross profit Rs 18,500, ROI 0.28x"
TUM-01,MobiMart MG Road,B17,POCO C85,budget,12499,0.0519,11850,declining,2.6714285714285713,3,1000,1732.9506385714285,0.04874685340566606,3,35550,1946.0943,False,"MobiMart MG Road: 3 units of POCO C85 - expected demand 2.7/week, capital tied up Rs 35,550, expected gross profit Rs 1,946, ROI 0.05x"
SHI-01,MobiMart Vidya Nagar,F08,Samsung Galaxy Z Flip7,flagship,99999,0.2188,78119,near end-of-life,0.17400000000000002,1,1000,3807.0819288000002,0.04873439148990643,1,78119,21879.7812,False,"MobiMart Vidya Nagar: 1 units of Samsung Galaxy Z Flip7 - expected demand 0.2/week, capital tied up Rs 78,119, expected gross profit Rs 21,880, ROI 0.28x"
SHI-01,MobiMart Vidya Nagar,B19,Realme C76x,budget,13999,0.0587,13177,ramping,3.1214285714285714,4,1000,2565.0067721428572,0.048664467863376665,4,52708,3286.9652,False,"MobiMart Vidya Nagar: 4 units of Realme C76x - expected demand 3.1/week, capital tied up Rs 52,708, expected gross profit Rs 3,287, ROI 0.06x"
BLR-05,MobiMart Malleshwaram,F05,Pixel 9 Pro,flagship,109999,0.1894,89165,near end-of-life,0.20800000000000002,1,1000,4333.4326048,0.048600152580048225,1,89165,20833.8106,False,"MobiMart Malleshwaram: 1 units of Pixel 9 Pro - expected demand 0.2/week, capital tied up Rs 89,165, expected gross profit Rs 20,834, ROI 0.23x"
SHI-01,MobiMart Vidya Nagar,F10,iPhone 17,flagship,84900,0.2179,66400,near end-of-life,0.17400000000000002,1,1000,3218.9495400000005,0.048478155722891575,1,66400,18499.71,False,"MobiMart Vidya Nagar: 1 units of iPhone 17 - expected demand 0.2/week, capital tied up Rs 66,400, expected gross profit Rs 18,500, ROI 0.28x"
DAV-01,MobiMart PJ Extension,F03,OnePlus 13,flagship,69999,0.2067,55530,near end-of-life,0.18600000000000003,1,1000,2691.1955538,0.04846381332252837,1,55530,14468.7933,False,"MobiMart PJ Extension: 1 units of OnePlus 13 - expected demand 0.2/week, capital tied up Rs 55,530, expected gross profit Rs 14,469, ROI 0.26x"
BLR-03,MobiMart Indiranagar,B18,Samsung Galaxy F07,budget,11499,0.0647,10755,peaking,2.1,3,1000,1562.36913,0.04842303207810321,3,32265,2231.9559,False,"MobiMart Indiranagar: 3 units of Samsung Galaxy F07 - expected demand 2.1/week, capital tied up Rs 32,265, expected gross profit Rs 2,232, ROI 0.07x"
KOL-01,MobiMart Station Road,F14,Vivo X210,flagship,69999,0.1731,57882,declining,0.23120000000000002,1,1000,2801.41037928,0.048398645162226604,1,57882,12116.8269,False,"MobiMart Station Road: 1 units of Vivo X210 - expected demand 0.2/week, capital tied up Rs 57,882, expected gross profit Rs 12,117, ROI 0.21x"
KOL-01,MobiMart Station Road,F13,OnePlus 14,flagship,72999,0.1726,60399,declining,0.23120000000000002,1,1000,2913.03385488,0.04822983583966622,1,60399,12599.6274,False,"MobiMart Station Road: 1 units of OnePlus 14 - expected demand 0.2/week, capital tied up Rs 60,399, expected gross profit Rs 12,600, ROI 0.21x"
KOL-01,MobiMart Station Road,B17,POCO C85,budget,12499,0.0519,11850,declining,3.521428571428572,4,1000,2284.344023571429,0.04819291188969259,4,47400,2594.7924000000003,False,"MobiMart Station Road: 4 units of POCO C85 - expected demand 3.5/week, capital tied up Rs 47,400, expected gross profit Rs 2,595, ROI 0.05x"
KAL-01,MobiMart KCD Road,B20,Nokia 3310 Max,budget,8999,0.0563,8492,ramping,3.2309523809523806,4,1000,1636.9416688095237,0.04819069915242356,4,33968,2026.5748,False,"MobiMart KCD Road: 4 units of Nokia 3310 Max - expected demand 3.2/week, capital tied up Rs 33,968, expected gross profit Rs 2,027, ROI 0.06x"
TUM-01,MobiMart MG Road,F08,Samsung Galaxy Z Flip7,flagship,99999,0.2188,78119,near end-of-life,0.17200000000000001,1,1000,3763.3223664,0.04817422607048222,1,78119,21879.7812,False,"MobiMart MG Road: 1 units of Samsung Galaxy Z Flip7 - expected demand 0.2/week, capital tied up Rs 78,119, expected gross profit Rs 21,880, ROI 0.28x"
KOL-01,MobiMart Station Road,M05,Vivo V50e,mid,29999,0.1055,26834,near end-of-life,0.40800000000000003,1,1000,1291.276956,0.04812092703286874,1,26834,3164.8945,False,"MobiMart Station Road: 1 units of Vivo V50e - expected demand 0.4/week, capital tied up Rs 26,834, expected gross profit Rs 3,165, ROI 0.12x"
TUM-01,MobiMart MG Road,F10,iPhone 17,flagship,84900,0.2179,66400,near end-of-life,0.17200000000000001,1,1000,3181.9501200000004,0.04792093554216868,1,66400,18499.71,False,"MobiMart MG Road: 1 units of iPhone 17 - expected demand 0.2/week, capital tied up Rs 66,400, expected gross profit Rs 18,500, ROI 0.28x"
BLR-06,MobiMart Rajajinagar,B17,POCO C85,budget,12499,0.0519,11850,declining,4.371428571428572,5,1000,2835.737408571429,0.047860546980108505,5,59250,3243.4905,False,"MobiMart Rajajinagar: 5 units of POCO C85 - expected demand 4.4/week, capital tied up Rs 59,250, expected gross profit Rs 3,243, ROI 0.05x"
TUM-02,MobiMart SS Puram,B19,Realme C76x,budget,13999,0.0587,13177,ramping,2.3,3,1000,1890.00499,0.047810705269282334,3,39531,2465.2239,False,"MobiMart SS Puram: 3 units of Realme C76x - expected demand 2.3/week, capital tied up Rs 39,531, expected gross profit Rs 2,465, ROI 0.06x"
MAN-01,MobiMart Court Road,B02,Samsung Galaxy M05,budget,8999,0.0615,8446,near end-of-life,1.45,2,1000,802.485825,0.047506856796116506,2,16892,1106.877,False,"MobiMart Court Road: 2 units of Samsung Galaxy M05 - expected demand 1.4/week, capital tied up Rs 16,892, expected gross profit Rs 1,107, ROI 0.07x"
BLR-07,MobiMart Yelahanka,F03,OnePlus 13,flagship,69999,0.2067,55530,near end-of-life,0.18200000000000002,1,1000,2633.3203806,0.04742158077795786,1,55530,14468.7933,False,"MobiMart Yelahanka: 1 units of OnePlus 13 - expected demand 0.2/week, capital tied up Rs 55,530, expected gross profit Rs 14,469, ROI 0.26x"
SHI-01,MobiMart Vidya Nagar,B17,POCO C85,budget,12499,0.0519,11850,declining,4.330952380952381,5,1000,2809.4805807142857,0.047417393767329716,5,59250,3243.4905,False,"MobiMart Vidya Nagar: 5 units of POCO C85 - expected demand 4.3/week, capital tied up Rs 59,250, expected gross profit Rs 3,243, ROI 0.05x"
BLR-02,MobiMart Koramangala,B16,Lava Blaze Core 2,budget,9499,0.0627,8903,declining,1.4166666666666667,2,1000,843.7486750000002,0.04738563826799956,2,17806,1191.1746,False,"MobiMart Koramangala: 2 units of Lava Blaze Core 2 - expected demand 1.4/week, capital tied up Rs 17,806, expected gross profit Rs 1,191, ROI 0.07x"
MAN-02,MobiMart Kottara,B20,Nokia 3310 Max,budget,8999,0.0563,8492,ramping,1.588095238095238,2,1000,804.5984473809524,0.047373907641365544,2,16984,1013.2874,False,"MobiMart Kottara: 2 units of Nokia 3310 Max - expected demand 1.6/week, capital tied up Rs 16,984, expected gross profit Rs 1,013, ROI 0.06x"
BLR-02,MobiMart Koramangala,F11,Samsung Galaxy S26,flagship,79999,0.1658,66735,near end-of-life,0.23809523809523808,1,1000,3158.0557619047618,0.04732233103925619,1,66735,13263.8342,False,"MobiMart Koramangala: 1 units of Samsung Galaxy S26 - expected demand 0.2/week, capital tied up Rs 66,735, expected gross profit Rs 13,264, ROI 0.20x"
BLR-03,MobiMart Indiranagar,M08,Nothing Phone (3a),mid,27999,0.1243,24519,near end-of-life,0.3333333333333333,1,1000,1160.0919,0.047313997308209954,1,24519,3480.2756999999997,False,"MobiMart Indiranagar: 1 units of Nothing Phone (3a) - expected demand 0.3/week, capital tied up Rs 24,519, expected gross profit Rs 3,480, ROI 0.14x"
KOL-01,MobiMart Station Road,B18,Samsung Galaxy F07,budget,11499,0.0647,10755,peaking,2.05,3,1000,1525.1698649999996,0.04727010274291026,3,32265,2231.9559,False,"MobiMart Station Road: 3 units of Samsung Galaxy F07 - expected demand 2.0/week, capital tied up Rs 32,265, expected gross profit Rs 2,232, ROI 0.07x"
MAN-01,MobiMart Court Road,B17,POCO C85,budget,12499,0.0519,11850,declining,2.59047619047619,3,1000,1680.4369828571425,0.04726967602973678,3,35550,1946.0943,False,"MobiMart Court Road: 3 units of POCO C85 - expected demand 2.6/week, capital tied up Rs 35,550, expected gross profit Rs 1,946, ROI 0.05x"
HUB-01,MobiMart Vidya Nagar,F05,Pixel 9 Pro,flagship,109999,0.1894,89165,near end-of-life,0.202,1,1000,4208.4297412000005,0.04719822510177761,1,89165,20833.8106,False,"MobiMart Vidya Nagar: 1 units of Pixel 9 Pro - expected demand 0.2/week, capital tied up Rs 89,165, expected gross profit Rs 20,834, ROI 0.23x"
HUB-01,MobiMart Vidya Nagar,B05,Moto G15 Play,budget,10999,0.0793,10127,near end-of-life,0.5476190476190477,1,1000,477.64466904761906,0.0471654654930008,1,10127,872.2207,False,"MobiMart Vidya Nagar: 1 units of Moto G15 Play - expected demand 0.5/week, capital tied up Rs 10,127, expected gross profit Rs 872, ROI 0.09x"
BLR-07,MobiMart Yelahanka,B13,Redmi A6,budget,8999,0.055,8504,declining,2.4285714285714284,3,1000,1202.0092857142856,0.047115447072526094,3,25512,1484.835,False,"MobiMart Yelahanka: 3 units of Redmi A6 - expected demand 2.4/week, capital tied up Rs 25,512, expected gross profit Rs 1,485, ROI 0.06x"
BLR-05,MobiMart Malleshwaram,F04,Vivo X200,flagship,65999,0.1846,53816,near end-of-life,0.20800000000000002,1,1000,2534.1504032000003,0.04708916313364056,1,53816,12183.4154,False,"MobiMart Malleshwaram: 1 units of Vivo X200 - expected demand 0.2/week, capital tied up Rs 53,816, expected gross profit Rs 12,183, ROI 0.23x"
BEL-02,MobiMart Tilakwadi,F08,Samsung Galaxy Z Flip7,flagship,99999,0.2188,78119,near end-of-life,0.168,1,1000,3675.8032416000005,0.047053895231633794,1,78119,21879.7812,False,"MobiMart Tilakwadi: 1 units of Samsung Galaxy Z Flip7 - expected demand 0.2/week, capital tied up Rs 78,119, expected gross profit Rs 21,880, ROI 0.28x"
HUB-01,MobiMart Vidya Nagar,F09,OnePlus Open 2,flagship,119999,0.1886,97367,near end-of-life,0.202,1,1000,4571.6259028,0.04695251884930213,1,97367,22631.8114,False,"MobiMart Vidya Nagar: 1 units of OnePlus Open 2 - expected demand 0.2/week, capital tied up Rs 97,367, expected gross profit Rs 22,632, ROI 0.23x"
UDU-01,MobiMart Udupi Main Road,F03,OnePlus 13,flagship,69999,0.2067,55530,near end-of-life,0.18000000000000002,1,1000,2604.382794,0.04690046450567261,1,55530,14468.7933,False,"MobiMart Udupi Main Road: 1 units of OnePlus 13 - expected demand 0.2/week, capital tied up Rs 55,530, expected gross profit Rs 14,469, ROI 0.26x"
BLR-07,MobiMart Yelahanka,M13,Realme 15 Pro,mid,28999,0.1139,25696,declining,0.36428571428571427,1,1000,1203.2306507142857,0.04682560128869418,1,25696,3302.9861,False,"MobiMart Yelahanka: 1 units of Realme 15 Pro - expected demand 0.4/week, capital tied up Rs 25,696, expected gross profit Rs 3,303, ROI 0.13x"
BLR-05,MobiMart Malleshwaram,F06,Xiaomi 15,flagship,64999,0.1837,53059,near end-of-life,0.20800000000000002,1,1000,2483.5857904000004,0.04680800223147817,1,53059,11940.3163,False,"MobiMart Malleshwaram: 1 units of Xiaomi 15 - expected demand 0.2/week, capital tied up Rs 53,059, expected gross profit Rs 11,940, ROI 0.23x"
BEL-02,MobiMart Tilakwadi,F10,iPhone 17,flagship,84900,0.2179,66400,near end-of-life,0.168,1,1000,3107.95128,0.04680649518072289,1,66400,18499.71,False,"MobiMart Tilakwadi: 1 units of iPhone 17 - expected demand 0.2/week, capital tied up Rs 66,400, expected gross profit Rs 18,500, ROI 0.28x"
